date,content,likes,retweets,replies
2025-01-05 14:49:34+00:00,"Older generations get hysterical about younger generations embracing new mediums: novels, comic books, movies, television, video games.

Any rational assessment of a new medium as it relates to kids must acknowledge this dynamic, and control for it. Few seem to be doing this.",135,35,4
2025-01-05 14:41:57+00:00,"I don’t know how you can watch a toddler listen to the radio and feel good about it, total machine brain synthesis https://t.co/WrVxSqJZFE",162,25,10
2025-01-05 16:49:08+00:00,"RT @LibrarySheet: The Horace Silver Quintet performing “Song For My Father” Live in Copenhagen, Denmark in April of ’68.
#smlpdf  #sheetmusic #Noten #partituras #spartiti
https://t.co/KOduF8QzRB https://t.co/whr1lqQQnW",0,179,0
2025-01-04 19:33:00+00:00,"The Horace Silver Quintet performing “Song For My Father” Live in Copenhagen, Denmark in April of ’68.
#smlpdf  #sheetmusic #Noten #partituras #spartiti
https://t.co/KOduF8QzRB https://t.co/whr1lqQQnW",726,179,6
2025-01-05 16:45:14+00:00,RT @TheDailyShow: Jon Stewart on how the right-wing weaponizes cancel culture https://t.co/ICnwfdPUEi,0,1824,0
2025-01-05 16:03:14+00:00,Jon Stewart on how the right-wing weaponizes cancel culture https://t.co/ICnwfdPUEi,7518,1824,207
2025-01-05 16:21:41+00:00,"RT @Dan_Jeffries1: People like open source and stuff that they have full control over. 

Chinese teams are releasing their most powerful models open source and we're keeping our most powerful models closed. 

Not a hard equation.

We have a fear mongering movement in the West that is working to stoke fear about AI at every turn and other than Meta only secondary and third tier models get released as open source in the west. 

If it continues we'll regret it. China and not the US will become the leader in open source AI. That's the current trajectory with their models and fantastic libraries like ms-swift for inference and training. We still have time to turn it around but it's fading fast.

The key for us is to get back to understanding the soft power of open source and how it came to be the most important software on the planet worth trillions of dollars on economic value.",0,12,0
2025-01-05 15:43:56+00:00,"People like open source and stuff that they have full control over. 

Chinese teams are releasing their most powerful models open source and we're keeping our most powerful models closed. 

Not a hard equation.

We have a fear mongering movement in the West that is working to stoke fear about AI at every turn and other than Meta only secondary and third tier models get released as open source in the west. 

If it continues we'll regret it. China and not the US will become the leader in open source AI. That's the current trajectory with their models and fantastic libraries like ms-swift for inference and training. We still have time to turn it around but it's fading fast.

The key for us is to get back to understanding the soft power of open source and how it came to be the most important software on the planet worth trillions of dollars on economic value.",140,12,12
2025-01-05 16:20:43+00:00,"RT @FutureJurvetson: The machine that makes the machines.
Today, the WSJ calls it the ""Most Indispensable Machine in the World"" as ASML alone makes the only machine that can manufacture advanced chips for Apple, NVIDIA, etc.

It costs $370 million and needs three 747s to transport. It comes with a dedicated engineer to keep it running. To make the short wavelength EUV light, twin lasers (which need ultra-pure diamond windows) blast suspended tin droplets 50,000 times per second, heating them up to be hotter than the sun. The plasma emits light that follows the purple path bouncing off multi-layer curved mirrors, the smoothest object ever manufactured (as lenses would not work with this light). Each machine had 457,329 parts and took 20 years to develop, the advanced alchemy of computation.

But, as the diagram shoes, to continue shrinking feature sizes on our chips, shorter wavelengths of light inevitably carry more energy per photon, and this is proving to be a problem for continued scaling using light (damaging the photoresist on the wafers and blurring the results).

From my book review on its history, below: “EUV was one of the biggest technological gambles of our time. Intel alone invested $4B in ASML in 2012, an investment that followed billions of dollars of previous grants and investments Intel had spent on EUV, dating back to the era of Andy Grove.”

""ASML’s EUV lithography tool is the most expensive mass-produced machine tool in history""

And the concentration extends to TSMC: ""Today, Apple’s most advanced processors can only be produced by a single company in a single building, the most expensive factory in human history.”",0,566,0
2025-01-04 20:10:48+00:00,"The machine that makes the machines.
Today, the WSJ calls it the ""Most Indispensable Machine in the World"" as ASML alone makes the only machine that can manufacture advanced chips for Apple, NVIDIA, etc.

It costs $370 million and needs three 747s to transport. It comes with a dedicated engineer to keep it running. To make the short wavelength EUV light, twin lasers (which need ultra-pure diamond windows) blast suspended tin droplets 50,000 times per second, heating them up to be hotter than the sun. The plasma emits light that follows the purple path bouncing off multi-layer curved mirrors, the smoothest object ever manufactured (as lenses would not work with this light). Each machine had 457,329 parts and took 20 years to develop, the advanced alchemy of computation.

But, as the diagram shoes, to continue shrinking feature sizes on our chips, shorter wavelengths of light inevitably carry more energy per photon, and this is proving to be a problem for continued scaling using light (damaging the photoresist on the wafers and blurring the results).

From my book review on its history, below: “EUV was one of the biggest technological gambles of our time. Intel alone invested $4B in ASML in 2012, an investment that followed billions of dollars of previous grants and investments Intel had spent on EUV, dating back to the era of Andy Grove.”

""ASML’s EUV lithography tool is the most expensive mass-produced machine tool in history""

And the concentration extends to TSMC: ""Today, Apple’s most advanced processors can only be produced by a single company in a single building, the most expensive factory in human history.”",3110,566,95
2024-05-26 02:16:13+00:00,"🄲🄷🄸🄿 🅆🄰🅁
Lace Lithography gives this book to all of their employees, and I can see why, given the extreme economic dependencies we have on ASML and TSMC today, and the geopolitical power that derives from the advanced alchemy of computation.

The early history of the semiconductor industry was the most interesting part to me, as my father lived through it, starting at Motorola in 1966, then Texas Instruments and Mostek, the leader in memory chips in the early 80’s.

Chip War does not pull any punches when it comes to the failings of Russia, China and Intel. So, I keep it with my Intel wafer of 100Mhz Pentiums, a gift of Gordon Moore, signed by one of my favorite Professors, Andy Grove.

Here are the passages that caught my eye or packed the most punch:

“Last year the chip industry produced more transistors than the combined quantity of all goods produced by all other companies, in all other industries, in all human history.  Nothing else comes close.” (p.xxi)

“Around a quarter of the chip industry’s revenue comes from phones.  Today, Apple’s most advanced processors can only be produced by a single company in a single building, the most expensive factory in human history.” (p.xx)

• Chip History  — U.S. vs. USSR

“At the outset, the integrated circuit cost 50x as much to make as a simpler device made with separate components wired together.  Everyone agreed Noyce’s invention was clever, even brilliant. All it needed was a market.  Three days after Noyce and Moore founded Fairchild Semiconductor, the answer to the question of who would pay for integrated circuits hurtled over their heads: Sputnik, the world’s first satellite, launched by the Soviet Union.  Boy Noyce suddenly had a market for his integrated circuits: rockets.  The first big order for Noyce’s chips came from NASA.” (19)

“By November 1962, Charles Stark Draper, the famed engineer who run the MIT Instrumentation Lab had decided to bet on Fairchild chips for the Apollo program.  The computer that eventually took Apollo 11 to the moon weighed 70 pounds and took up about one cubic foot of space, a thousand times less than the ENIAC computer that had calculated artillery trajectories in World War II.  MIT considers the Apollo guidance computer one of its proudest accomplishments.” (20)  I have the second one that they made: https://t.co/RR7RXSeCH6

“NASA’s trust in integrated circuits to guide astronauts to the moon was an important stamp of approval.” (21)

In 1963, “TI’s shipments to the Air Force accounted for 60% of all dollars spent buying chips to date.  By the end of 1964, Texas Instruments had supplied 100,000 integrated circuits to the Minuteman missile program.” (22)  A peek inside: https://t.co/41Qg1QGJvJ

“In 1965, military and space applications would use over 95% of the integrated circuits produced that year.” (29)

“Moore’s Law was the greatest technological prediction of the century. Moore later argued that Noyce’s price cuts were as big an innovation as the technology inside the integrated circuits.” (31)

“In 1966, Burroughs, a computer firm, ordered 20 million chips from Fairchild — more than 20x what the Apollo program consumed.  By 1968, the computer industry was buying as many chips as the military.” (32)

“Copying was literally hardwired into the Soviet semiconductor industry, with some chipmaking machinery using inches rather than centimeters to better replicate American designs, even though the rest of the USSR used the metric system.  The Soviet ‘copy it’ strategy was fundamentally flawed, however. Copying worked in building nuclear weapons, because the U.S. and the USSR built only tens of thousands of nukes over the entire Cold War.” (43)

They could not keep up with Moore’s Law.  “In 1985, the CIA conducted a study of Soviet microprocessors and found that the USSR produced replicas of Intel and Motorola chips like clockwork.  They were always a half decade behind.” (144)

“The KGB began stealing semiconductor manufacturing equipment too. The system of theft and replication never worked well enough to convince Soviet military leaders that they had a steady supply of quality chips, so they minimized the use of electronics and computers in military systems.” (143)

“Japan alone spent 8x as much on capital investment in microelectronics as the USSR.” (149)

“The problem with many guided munitions, the military concluded, was the vacuum tubes.  The Sparrow missile’s radar system broke on average once every 5 to 10 hours of use. A post war study found that only 9.2% of Sparrows fired in Vietnam hit their target, while 66% malfunctioned, and the rest simply missed.” (58)  Same for the Bullpup I have in the office: https://t.co/hcOJ9USuJh

“Even the vacuum-tube-powered Sidewinder air-to-air missiles that missed most of their targets above Vietnam were upgraded with semiconductor-based guidance systems.  They were 6x as accurate in the Persian Gulf War as in Vietnam.” (153) I have Serial Number 1 of the Sidewinder, and wrote a little review of the book by the same name: https://t.co/LZXMgCGfw5

“A simple laser sensor and a couple transistors turned a weapon with a zero-for-638 hit ratio into a tool of precision destruction. Outside a small number of military theorists and engineers, hardly anyone realized Vietnam had been a successful testing ground for weapons that married microelectronics and explosives in ways that would revolutionize warfare and transform American military power.” (61) Like AI + drones in Ukraine today.

“If the future of war became a contest for accuracy, the Soviets would fall behind.  Guided missiles would not only offset the USSR’s quantitative advantage, they’d force the Soviets to undertake a ruinously expensive anti-missile effort in response.” (75)

“Soviet estimates suggested that if the U.S. launched a nuclear first strike in the 1980’s, it could have disabled or destroyed 98% of Soviet ICBMs.” (147)

“The Iraqi military — armed with some of the best equipment the Soviet Union’s defense industry produced — was helpless in the wake of the American assault.  The reverberations of the smart bombs were felt as powerfully in Moscow as in Baghdad.” (154)

“The Russian chip industry faced humiliation, with one fab reduced in the 1990s to producing tiny chips for McDonald’s Happy Meal toys.  The Cold War was over; Silicon Valley had won.” (159)

• Japan

“Sony’s research director, the famed physicist Makoto Kikuchi told an American journalist that Japan had fewer geniuses than America, a country with ‘outstanding elites.’ But America also had a ‘long tail’ of people ‘with less than normal intelligence,’ Kikuchi argued, explaining why Japan was better at mass manufacturing.” (83)

“In 1985, Japanese firms spent 46% of the world’s capital expenditures on semiconductors, compared to America’s 35%.” (89)  That was the year they ruined Mostek, where my Dad ran the world’s largest memory chip fabs at the time: https://t.co/OND8Y2fRjN

“’We’re in a death spiral,’ Bob Noyce told a reporter in 1986. In the late 1980s, Intel’s equipment was running only 30% of the time due to maintenance and repairs” (106)

In 1989, Shintaro Ishihara wrote: “Japan has nearly a 100% share of 1-megabit semiconductors. Japan is at least five years ahead of the United Stated and the gap is widening.” (112)

• China

“Many of the best graduates from China’s universities before the revolution ended up working in Taiwan or in California. The year after China produced its first integrated circuit, Mao plunged the company into the Cultural Revolution, arguing that expertise was a source of privilege that undermined socialist equality.” (172)  ...some sad echoes of that today.

“During the decade in which China had descended into revolutionary chaos, Intel had invented microprocessors, while Japan had grabbed a large share of the global DRAM market. China accomplished nothing beyond harassing its smartest citizens.” (174)

“A study in 1979 found that China had hardly any commercially viable semiconductor production and only 1500 computers in the entire country.” (175)

“U.S. fabs made 37% of the world’s chips in 1990, but this number fell to 19% by 2000 and 13% by 2010. South Korea, Singapore and Taiwan rapidly increased output.” (177)

“No country has been more successful than China at harnessing the digital world for authoritarian purposes.” (244)

“China has less than 1% of the global software tools market.  China supplies 4% of the of the world’s silicon wafers and other chipmaking materials. It has only a 7% market share in the business of fabricating chips. None of this fabrication capacity involves high-value, leading-edge technology.” (249)

“The future of war will be defined by computing power… a belief in the Chinese military circles that warfare is being ‘intelligentized’ — inelegant military jargon that means applying AI to weapons systems.” (284)

“29% of the world’s leading researchers in AI are from China, as opposed to 20% from the U.S. and 18% from Europe.  However, a staggering share of these experts end up working in the U.S., which employs 59% of the world’s top AI researchers.” (286)

“China is still staggeringly dependent on foreign semiconductor technology — in particular, U.S.-designed, Taiwan-fabricated processors — to undertake complex computation.  95% of GPUs in Chinese servers running AI workloads are designed by NVIDIA.” (286)

“The U.S. military will only succeed if it has a decisive technological advantage. The 1970s offset was driven by digital microprocessors, IT, sensors, stealth.  This time it will be advances in AI and autonomy.” (287)

“Obama’s China team concluded ‘that everything we’re competing on in the 21st Century, all of it rests on the cornerstone of semiconductor mastery.” (300)

“Escalating tech competition with the United States is like a Sputnik moment for China’s government.” (320)

“Establishing a cutting-edge, all-domestic supply chain would take over a decade and cost well over a trillion dollars in that period. This is why, despite the rhetoric, China’s not actually pursuing an all-domestic supply chain.  Beijing recognizes this is simply impossible.” (323)

“China now spends more money each year importing chips than it spends on oil.” (p.xviii)

• Taiwan

“TSMC’s Fab 18 fabricated well over 1 quintillion transistors.” (p.xxi)

“Taiwan fabricates 37% of the world’s logic chips.  After a disaster in Taiwan, the total costs would be measured in the trillions.  It would take at least half a decade to rebuild the lost chipmaking capacity.” (341)

• Lithography

“ASML builds 100% of the world’s extreme ultraviolet lithography machines, without which cutting edge chips are simply impossible to make. OPEC’s 40% share of world oil production looks unimpressive by comparison.” (p.xxv)

In 1986, the U.S. pioneer “GCA lost its position as the only company building steppers. Japan’s Nikon had initially been a partner of GCA, providing the precision lenses for its stepper.  It acquired a machine from GCA and reverse engineered it.  Soon Nikon had more market share than GCA.” (94)

“GCA struggled with mass production. Precision manufacturing was essential, since lithography was now so exact that a thunderstorm rolling through could change air pressure — and thus the angle at which light refracted — enough to distort the images carved on chips.” (94)

“By the end of the 1980s, Japan was supplying 70% of the world’s lithography equipment. America’s share had fallen to 21%.” (99)

“Intel would eventually spend billions of dollars on R&D and billions more learning how to use EUV to carve chips.  It never planned to make its own EUV equipment” (184)

“The manufacturing of EUV wasn’t globalized, it was monopolized.  A single supply chain managed by a single company [ASML] would control the future of lithography.” (189)

“EUV was one of the biggest technological gambles of our time.  Intel alone invested $4B in ASML in 2012, an investment that followed billions of dollars of previous grants and investments Intel had spent on EUV, dating back to the era of Andy Grove.” (225)

“Producing enough EUV light requires pulverizing a small ball of tin with a laser. The tin is struck twice with a laser.  The first pulse is to warm it up, the second is to blast it into a plasma with a temperature around a half million degrees, many times hotter than the surface of the sun. This process is then repeated 50,000 times per second to produce EUV light in the quantities necessary to fabricate chips.” (226)  The laser needed ultrapure diamond windows, multi-layer mirrors that are smoother than any other object manufactured, and each machine had 457,329 parts and cost over $100M each.  Their new high-aperture EUV machine costs $300M each.

“ASML’s EUV lithography tool is the most expensive mass-produced machine tool in history, so complex it’s impossible to use without extensive training from ASML personnel, who remain on-site for the tool’s entire life span.” (230)

“Chapter 41: How Intel Forgot Innovation.  The company spent over $10 billion a year on R&D throughout the 2010s, four times as much as TSMC. Only a couple companies in the world spent more. Intel has now spent half a decade announcing ‘temporary’ manufacturing delays.  Most people in the industry think many of the company’s problems stem from Intel’s delayed adoption of EUV tools. By 2020, half of all EUV lithography tools, funded and nurtured by Intel, were installed at TSMC.  By contrast, Intel had only barely begun to use EUV in its manufacturing process.” (240)",637,120,41
2025-01-05 15:42:48+00:00,"RT @SophiaAram: « C'est notre boulot quand même de maintenir une charge contre toutes les idéologies parce qu'on prend ces religions comme des idéologies. On doit pouvoir critiquer toutes les idéologies ».
Cabu 

( Message de service à ceux qui sacralisent l'offense, aux ""oui-mais"" et aux chantres du procès en ""islamophobie"") 
#Charlie @Charlie_Hebdo_",0,2129,0
2025-01-04 10:24:11+00:00,"« C'est notre boulot quand même de maintenir une charge contre toutes les idéologies parce qu'on prend ces religions comme des idéologies. On doit pouvoir critiquer toutes les idéologies ».
Cabu 

( Message de service à ceux qui sacralisent l'offense, aux ""oui-mais"" et aux chantres du procès en ""islamophobie"") 
#Charlie @Charlie_Hebdo_",6473,2129,239
2025-01-05 15:18:23+00:00,"RT @KristinLauter: Excited to be delivering the AMS Erdos Lecture this week @ the Annual Joint Math Meetings! focused on #SALSA: training AI models to attack post-quantum crypto systems based on lattices, and AI for math.
Thanks @amermathsoc  4 hosting JMM focused on AI! @AWMmath @ylecun @AIatMeta",0,11,0
2025-01-05 06:04:33+00:00,"Excited to be delivering the AMS Erdos Lecture this week @ the Annual Joint Math Meetings! focused on #SALSA: training AI models to attack post-quantum crypto systems based on lattices, and AI for math.
Thanks @amermathsoc  4 hosting JMM focused on AI! @AWMmath @ylecun @AIatMeta",35,11,3
2024-10-31 15:01:23+00:00,"AMS member, Kristin Lauter, @Meta, will deliver the AMS Erdős Lecture for Students, “AI for Crypto,” on Wednesday, January 8, at the 2025 @jointmath Meetings.

Learn more: https://t.co/LXoLbgi4kx 
Register for #JMM2025: https://t.co/hVv1YEoFQO https://t.co/5Pha1k546Y",7,5,0
2025-01-05 15:17:00+00:00,"RT @SVG__Collection: Happy birthday to the legendary John McLaughlin, born on this day in 1942!

A pioneer of jazz fusion, his music combines elements of jazz with rock, world music, Western classical music, flamenco, and blues…

What’s yours favorite John McLaughlin project? https://t.co/l7YHm2nd9m",0,82,0
2025-01-04 16:27:08+00:00,"Happy birthday to the legendary John McLaughlin, born on this day in 1942!

A pioneer of jazz fusion, his music combines elements of jazz with rock, world music, Western classical music, flamenco, and blues…

What’s yours favorite John McLaughlin project? https://t.co/l7YHm2nd9m",665,82,79
2025-01-05 15:16:38+00:00,"RT @PessimistsArc: I don’t know how you can watch a toddler listen to the radio and feel good about it, total machine brain synthesis https://t.co/WrVxSqJZFE",0,25,0
2025-01-04 15:00:24+00:00,"I don’t know how you can watch a toddler use an iPad and feel good about it, total machine brain synthesis, a totally new form of chaotic consciousness emerging directly in front of us and no one seems to care, something incredibly dark and machinic rising up from below",2748,118,104
2025-01-03 00:09:29+00:00,"RT @AIatMeta: New research from Meta FAIR — Meta Memory Layers at Scale. This work takes memory layers beyond proof-of-concept, proving their utility at contemporary scale ➡️ https://t.co/0E952C2fJB https://t.co/66Zj7MiYd7",0,181,0
2025-01-02 19:16:47+00:00,"New research from Meta FAIR — Meta Memory Layers at Scale. This work takes memory layers beyond proof-of-concept, proving their utility at contemporary scale ➡️ https://t.co/0E952C2fJB https://t.co/66Zj7MiYd7",1006,181,33
2025-01-02 03:04:08+00:00,"RT @PessimistsArc: 🧵 New Years Resolutions of Yore

1.) Don't read in bed https://t.co/RRCfbyaqMK",0,44,0
2025-01-02 00:18:59+00:00,"🧵 New Years Resolutions of Yore

1.) Don't read in bed https://t.co/RRCfbyaqMK",283,44,10
2024-12-30 22:07:09+00:00,"RT @SteveRattner: With steady GDP and employment growth, a soaring stock market, and moderated inflation numbers, the economy in 2024 achieved the elusive soft-landing — but most Americans didn’t seem to feel it. 

From my Year in Charts for @nytopinion https://t.co/ZqQxNWy2rR",0,348,0
2024-12-30 13:59:50+00:00,"With steady GDP and employment growth, a soaring stock market, and moderated inflation numbers, the economy in 2024 achieved the elusive soft-landing — but most Americans didn’t seem to feel it. 

From my Year in Charts for @nytopinion https://t.co/ZqQxNWy2rR",910,348,93
2024-12-30 21:52:48+00:00,"RT @SVG__Collection: “I was never really a bebop pianist. I was always a little bit ahead of it.”

— Bud Powell https://t.co/aZNdWEISQf",0,211,0
2024-12-30 16:15:15+00:00,"“I was never really a bebop pianist. I was always a little bit ahead of it.”

— Bud Powell https://t.co/aZNdWEISQf",1119,211,19
2024-11-29 20:42:38+00:00,"I do not write posts on X.
I tweet links to posts on other platforms.
I like and retweet (occasionally)
I comment on friends' tweets (rarely)
Follow me on...⬇️⬇️⬇️",320,19,127
2024-12-30 21:36:52+00:00,"RT @gargighosh: Efficient scaling with Memory Layers, replacing FFNs with memory units: https://t.co/6DkkO0KvDK https://t.co/6s5z6ceNOV",0,60,0
2024-12-30 00:11:55+00:00,"Efficient scaling with Memory Layers, replacing FFNs with memory units: https://t.co/6DkkO0KvDK https://t.co/6s5z6ceNOV",402,60,10
2024-12-28 22:13:44+00:00,"RT @SVG__Collection: Art Blakey &amp; The Jazz Messengers performing “Moanin’”

One of the greatest jazz compositions ever created… https://t.co/2Fih62qXs2",0,1040,0
2024-12-28 16:26:29+00:00,"Art Blakey &amp; The Jazz Messengers performing “Moanin’”

One of the greatest jazz compositions ever created… https://t.co/2Fih62qXs2",4146,1040,89
2024-12-28 17:06:42+00:00,"RT @irmakkguzey: A little late but better late than never! :) Code and data are now released for HuDOR. There are a few examples you can try to get object rewards for your demonstrations as well!
Code: https://t.co/FwWGJ9o5fe 
Data: https://t.co/1FThvh8w5q",0,14,0
2024-12-26 20:35:21+00:00,"A little late but better late than never! :) Code and data are now released for HuDOR. There are a few examples you can try to get object rewards for your demonstrations as well!
Code: https://t.co/FwWGJ9o5fe 
Data: https://t.co/1FThvh8w5q",93,14,1
2024-10-31 19:09:52+00:00,"Learning dexterous policies from human videos is challenging due to differences between human and robot hands. 
We present HuDOR, a method that learns dexterous policies within the robot's physical constraints using just one human video and an hour of online interactions! 
[1/n] https://t.co/JNgSvJcCVW",125,26,3
2024-12-28 16:55:10+00:00,"RT @littlemissjacob: Some of you spent Christmas dragging Sriram Krishnan through the mud without knowing a thing about him. He didn’t stumble into tech’s inner circle—he built his path, brick by brick, from India to Silicon Valley. Before you embarrass yourself further, keep reading. You might learn something. 🧵",0,3153,0
2024-12-28 08:14:15+00:00,"Some of you spent Christmas dragging Sriram Krishnan through the mud without knowing a thing about him. He didn’t stumble into tech’s inner circle—he built his path, brick by brick, from India to Silicon Valley. Before you embarrass yourself further, keep reading. You might learn something. 🧵",22041,3153,801
2024-12-27 20:09:33+00:00,"RT @Cloudwatch199: I’m deeply questioning my decision to support the Republican Party after witnessing the persistent and dehumanizing attacks directed at me and my community by individuals who, despite hiding behind a veneer of respectability, openly harbor and amplify racist ideologies. I’ve tried to hold onto the belief that these voices represent a vocal minority, not the broader values of the party. But time and again, I am disheartened as accounts with massive followings—many of them wielding significant influence—parrot unhinged conspiracy theories and perpetuate overtly racist tropes without consequence.

This isn’t just about isolated comments or fringe behavior; it’s about a pattern that reveals an uncomfortable truth about the party’s failure to unequivocally reject bigotry. These attacks aren’t simply offensive—they are alienating to communities whose values, work ethic, and aspirations align with many conservative principles, yet find themselves consistently vilified.

The most troubling part is the normalization of this rhetoric by individuals who should be using their platforms to unite, not divide. It forces one to ask: Is this truly the exception, or is it a reflection of an undercurrent that the party is unwilling—or worse, uninterested—to confront? For a movement that claims to champion merit, individual dignity, and opportunity, it’s disheartening to see those ideals betrayed by voices that choose hate over inclusion.

If the Republican Party wants to grow, evolve, and truly represent a diverse and forward-thinking electorate, it must take a hard look at its blind spots and the voices it elevates. Without that reckoning, it risks alienating not just me, but countless others who once believed in its promise.",0,1366,0
2024-12-27 00:03:16+00:00,"I’m deeply questioning my decision to support the Republican Party after witnessing the persistent and dehumanizing attacks directed at me and my community by individuals who, despite hiding behind a veneer of respectability, openly harbor and amplify racist ideologies. I’ve tried to hold onto the belief that these voices represent a vocal minority, not the broader values of the party. But time and again, I am disheartened as accounts with massive followings—many of them wielding significant influence—parrot unhinged conspiracy theories and perpetuate overtly racist tropes without consequence.

This isn’t just about isolated comments or fringe behavior; it’s about a pattern that reveals an uncomfortable truth about the party’s failure to unequivocally reject bigotry. These attacks aren’t simply offensive—they are alienating to communities whose values, work ethic, and aspirations align with many conservative principles, yet find themselves consistently vilified.

The most troubling part is the normalization of this rhetoric by individuals who should be using their platforms to unite, not divide. It forces one to ask: Is this truly the exception, or is it a reflection of an undercurrent that the party is unwilling—or worse, uninterested—to confront? For a movement that claims to champion merit, individual dignity, and opportunity, it’s disheartening to see those ideals betrayed by voices that choose hate over inclusion.

If the Republican Party wants to grow, evolve, and truly represent a diverse and forward-thinking electorate, it must take a hard look at its blind spots and the voices it elevates. Without that reckoning, it risks alienating not just me, but countless others who once believed in its promise.",9486,1366,5839
2024-12-27 20:07:10+00:00,"RT @AIatMeta: New from Meta FAIR — Byte Latent Transformer: Patches Scale Better Than Tokens introduces BLT, which for the first time, matches tokenization-based LLM performance at scale with significant improvements in inference efficiency &amp; robustness.

Paper ➡️ https://t.co/0iamZCRnMN https://t.co/wjXVmDoiEJ",0,189,0
2024-12-27 20:05:30+00:00,"New from Meta FAIR — Byte Latent Transformer: Patches Scale Better Than Tokens introduces BLT, which for the first time, matches tokenization-based LLM performance at scale with significant improvements in inference efficiency &amp; robustness.

Paper ➡️ https://t.co/0iamZCRnMN https://t.co/wjXVmDoiEJ",1050,189,25
2024-12-26 23:55:33+00:00,"RT @Noahpinion: The fact is, America has only 4% of the world's population. You can't be the center of the global tech industry if your talent pool is only 4% of the population, no matter how talented that 4% is. 

We need to draw on the whole world for talent to stay at the center of things.",0,315,0
2024-12-26 17:18:20+00:00,"The fact is, America has only 4% of the world's population. You can't be the center of the global tech industry if your talent pool is only 4% of the population, no matter how talented that 4% is. 

We need to draw on the whole world for talent to stay at the center of things.",3294,315,451
